"Date","Price","Open","High","Low","Vol.","Change %"
"05/02/2022","11,144.90","11,125.35","11,168.35","11,076.65","","-0.51%"
"04/29/2022","11,201.95","11,349.20","11,379.25","11,183.35","","-0.69%"
"04/28/2022","11,279.45","11,302.00","11,313.00","11,189.00","","0.59%"
"04/27/2022","11,213.40","11,245.70","11,278.65","11,129.25","","-0.83%"
"04/26/2022","11,307.30","11,255.30","11,317.35","11,245.05","","1.44%"
"04/25/2022","11,146.25","11,262.35","11,264.45","11,114.00","","-1.81%"
"04/22/2022","11,352.15","11,396.15","11,455.70","11,334.05","","-0.83%"
"04/21/2022","11,447.05","11,411.70","11,460.60","11,401.25","","1.03%"
"04/20/2022","11,329.80","11,316.55","11,421.20","11,274.00","","0.64%"
"04/19/2022","11,258.15","11,474.95","11,519.60","11,166.60","","-1.21%"
"04/18/2022","11,395.90","11,453.20","11,453.20","11,313.30","","-1.14%"
"04/13/2022","11,527.40","11,609.85","11,641.55","11,518.80","","-0.09%"
"04/12/2022","11,537.65","11,745.40","11,745.40","11,444.85","","-1.79%"
"04/11/2022","11,747.90","11,706.60","11,775.45","11,700.15","","0.69%"
"04/08/2022","11,666.85","11,629.95","11,691.90","11,586.40","","0.94%"
"04/07/2022","11,558.00","11,684.45","11,717.75","11,519.20","","-0.88%"
"04/06/2022","11,660.70","11,598.70","11,682.10","11,564.90","","0.44%"
"04/05/2022","11,609.05","11,517.65","11,633.80","11,478.65","","1.48%"
"04/04/2022","11,440.00","11,332.60","11,447.30","11,330.25","","1.48%"
"04/01/2022","11,272.80","11,146.85","11,283.65","11,132.60","","1.27%"
"03/31/2022","11,131.10","11,122.95","11,163.25","11,099.70","","0.35%"
"03/30/2022","11,091.80","11,074.85","11,111.75","11,038.20","","0.90%"
"03/29/2022","10,992.45","10,982.85","11,020.35","10,928.35","","0.61%"
"03/28/2022","10,926.00","10,974.95","10,996.35","10,831.20","","-0.16%"
"03/25/2022","10,943.65","11,021.55","11,032.75","10,907.00","","-0.21%"
"03/24/2022","10,966.35","10,893.20","10,985.35","10,873.85","","0.52%"
"03/23/2022","10,909.40","10,934.60","10,966.20","10,881.35","","0.35%"
"03/22/2022","10,871.50","10,869.95","10,877.30","10,743.40","","0.13%"
"03/21/2022","10,857.00","10,943.05","10,943.05","10,843.15","","-0.12%"
"03/17/2022","10,870.50","10,865.75","10,887.50","10,848.70","","1.22%"
"03/16/2022","10,739.80","10,653.65","10,747.45","10,637.60","","1.95%"
"03/15/2022","10,534.25","10,657.95","10,695.65","10,486.20","","-0.80%"
"03/14/2022","10,619.55","10,627.40","10,656.00","10,535.80","","0.14%"
"03/11/2022","10,604.65","10,529.35","10,618.30","10,487.75","","0.54%"
"03/10/2022","10,547.65","10,648.40","10,665.15","10,504.15","","1.04%"
"03/09/2022","10,439.35","10,323.60","10,467.80","10,275.85","","2.03%"
"03/08/2022","10,231.60","10,127.45","10,247.95","10,041.70","","1.06%"
"03/07/2022","10,124.05","10,160.80","10,175.95","9,990.35","","-2.20%"
"03/04/2022","10,351.45","10,514.15","10,515.80","10,334.85","","-2.05%"
"03/03/2022","10,567.80","10,725.35","10,745.55","10,542.65","","-0.26%"
"03/02/2022","10,595.85","10,550.05","10,652.00","10,525.80","","-0.24%"
"02/28/2022","10,621.00","10,435.20","10,633.40","10,339.65","","0.85%"
"02/25/2022","10,531.45","10,338.20","10,551.05","10,337.45","","3.88%"
"02/24/2022","10,138.40","10,387.40","10,470.95","10,119.30","","-5.40%"
"02/23/2022","10,717.00","10,752.30","10,823.80","10,704.80","","0.38%"
"02/22/2022","10,676.50","10,495.70","10,700.00","10,494.75","","-0.95%"
"02/21/2022","10,778.40","10,849.15","10,887.85","10,708.05","","-1.15%"
"02/18/2022","10,903.35","10,935.40","11,011.80","10,889.75","","-0.85%"
"02/17/2022","10,997.15","11,079.45","11,104.35","10,976.70","","-0.27%"
"02/16/2022","11,027.35","11,128.90","11,146.80","10,997.40","","-0.16%"
"02/15/2022","11,045.45","10,810.80","11,058.50","10,655.45","","2.57%"
"02/14/2022","10,768.50","10,936.45","10,985.80","10,737.90","","-3.83%"
"02/11/2022","11,197.15","11,336.00","11,346.65","11,174.00","","-1.95%"
"02/10/2022","11,419.95","11,432.40","11,440.55","11,343.15","","0.23%"
"02/09/2022","11,394.00","11,323.25","11,405.50","11,305.60","","1.12%"
"02/08/2022","11,268.15","11,399.65","11,429.75","11,162.10","","-0.79%"
"02/07/2022","11,357.55","11,486.00","11,521.35","11,306.80","","-0.89%"
"02/04/2022","11,459.35","11,549.45","11,578.55","11,446.25","","-0.76%"
"02/03/2022","11,547.60","11,660.15","11,660.30","11,523.85","","-0.98%"
"02/02/2022","11,661.70","11,589.60","11,676.95","11,581.00","","1.13%"
"02/01/2022","11,531.30","11,519.65","11,539.80","11,366.20","","1.03%"
"01/31/2022","11,413.65","11,368.30","11,434.50","11,339.55","","1.52%"
"01/28/2022","11,242.35","11,175.25","11,412.70","11,174.00","","1.33%"
"01/27/2022","11,095.15","11,146.80","11,146.80","10,961.50","","-1.12%"
"01/25/2022","11,221.20","11,015.25","11,230.85","10,834.75","","0.86%"
"01/24/2022","11,125.05","11,547.70","11,556.15","11,012.35","","-3.69%"
"01/21/2022","11,551.65","11,745.30","11,765.60","11,474.00","","-2.11%"
"01/20/2022","11,801.20","11,826.95","11,867.70","11,749.45","","-0.25%"
"01/19/2022","11,830.60","11,836.80","11,847.05","11,692.05","","-0.15%"
"01/18/2022","11,848.70","12,126.35","12,138.20","11,815.20","","-1.86%"
"01/17/2022","12,073.15","12,063.70","12,095.30","12,038.65","","0.31%"
"01/14/2022","12,036.10","12,010.85","12,070.40","11,967.20","","-0.03%"
"01/13/2022","12,039.90","12,014.10","12,052.20","11,931.35","","0.50%"
"01/12/2022","11,980.05","11,902.25","11,988.20","11,878.25","","1.19%"
"01/11/2022","11,839.30","11,820.75","11,888.10","11,800.65","","0.16%"
"01/10/2022","11,820.40","11,790.25","11,836.95","11,778.15","","0.67%"
"01/07/2022","11,741.95","11,725.95","11,776.75","11,671.25","","0.37%"
"01/06/2022","11,698.70","11,627.95","11,706.10","11,574.70","","-0.05%"
"01/05/2022","11,705.05","11,712.60","11,735.05","11,649.25","","0.03%"
"01/04/2022","11,702.10","11,718.90","11,743.45","11,632.75","","0.25%"
"01/03/2022","11,673.45","11,566.00","11,680.75","11,564.70","","1.13%"
"12/31/2021","11,543.55","11,429.50","11,554.45","11,424.80","","1.30%"
"12/30/2021","11,395.65","11,414.40","11,429.25","11,368.00","","-0.15%"
"12/29/2021","11,412.70","11,404.20","11,454.15","11,385.40","","0.14%"
"12/28/2021","11,396.50","11,328.20","11,404.25","11,323.35","","1.13%"
"12/27/2021","11,269.05","11,192.25","11,280.15","11,101.75","","0.33%"
"12/24/2021","11,232.25","11,388.05","11,390.60","11,205.05","","-0.97%"
"12/23/2021","11,342.65","11,329.00","11,363.60","11,308.35","","0.85%"
"12/22/2021","11,247.20","11,131.80","11,263.45","11,126.50","","1.48%"
"12/21/2021","11,083.10","11,005.10","11,158.55","10,990.75","","1.29%"
"12/20/2021","10,941.55","11,184.05","11,197.45","10,785.65","","-3.39%"
"12/17/2021","11,325.65","11,564.65","11,570.35","11,301.90","","-2.02%"
"12/16/2021","11,558.80","11,701.00","11,727.50","11,538.05","","-0.62%"
"12/15/2021","11,630.40","11,710.40","11,735.95","11,616.05","","-0.54%"
"12/14/2021","11,694.00","11,701.05","11,730.65","11,614.45","","-0.27%"
"12/13/2021","11,725.35","11,817.40","11,857.80","11,708.45","","-0.03%"
"12/10/2021","11,729.10","11,645.40","11,737.90","11,630.15","","0.66%"
"12/09/2021","11,651.90","11,642.70","11,662.95","11,565.15","","0.57%"
"12/08/2021","11,585.65","11,494.40","11,595.70","11,490.20","","1.50%"
"12/07/2021","11,414.80","11,359.15","11,427.00","11,304.25","","1.20%"
"12/06/2021","11,279.65","11,447.50","11,456.25","11,262.40","","-1.29%"
"12/03/2021","11,426.85","11,481.20","11,534.55","11,411.95","","-0.18%"
"12/02/2021","11,447.95","11,347.45","11,462.05","11,300.30","","1.17%"
"12/01/2021","11,315.60","11,295.65","11,342.45","11,206.65","","0.82%"
"11/30/2021","11,223.55","11,175.80","11,392.45","11,169.05","","0.76%"
"11/29/2021","11,138.65","11,155.75","11,211.75","10,886.40","","-1.06%"
"11/26/2021","11,257.50","11,500.80","11,543.45","11,232.55","","-2.96%"
"11/25/2021","11,600.75","11,565.35","11,615.95","11,495.35","","0.46%"
"11/24/2021","11,547.60","11,641.40","11,675.30","11,510.00","","-0.29%"
"11/23/2021","11,580.95","11,341.60","11,592.00","11,278.20","","1.53%"
"11/22/2021","11,406.60","11,749.15","11,754.00","11,298.05","","-2.78%"
"11/18/2021","11,733.35","11,928.90","11,952.75","11,672.55","","-1.47%"
"11/17/2021","11,908.55","11,950.40","11,987.70","11,892.15","","-0.44%"
"11/16/2021","11,960.80","12,008.65","12,041.35","11,935.85","","-0.21%"
"11/15/2021","11,985.45","11,990.65","12,008.05","11,931.65","","0.34%"
"11/12/2021","11,944.30","11,966.30","11,977.40","11,853.40","","0.48%"
"11/11/2021","11,887.30","11,982.05","11,988.00","11,831.00","","-0.65%"
"11/10/2021","11,965.00","11,995.25","12,035.00","11,953.90","","-0.38%"
"11/09/2021","12,010.80","11,924.35","12,037.60","11,910.05","","1.00%"
"11/08/2021","11,891.35","11,803.70","11,902.10","11,700.75","","1.12%"
"11/04/2021","11,759.45","11,737.10","11,770.50","11,731.85","","0.90%"
"11/03/2021","11,654.30","11,729.15","11,754.55","11,601.80","","-0.25%"
"11/02/2021","11,683.65","11,625.75","11,696.20","11,619.70","","0.90%"
"11/01/2021","11,579.45","11,440.40","11,591.90","11,410.35","","1.66%"
"10/29/2021","11,390.85","11,342.35","11,490.25","11,174.00","","-0.14%"
"10/28/2021","11,407.35","11,612.45","11,612.85","11,383.80","","-1.65%"
"10/27/2021","11,598.80","11,653.35","11,662.45","11,582.00","","0.11%"
"10/26/2021","11,586.05","11,410.85","11,598.45","11,409.65","","1.69%"
"10/25/2021","11,393.65","11,645.40","11,655.85","11,232.80","","-1.61%"
"10/22/2021","11,579.90","11,699.75","11,757.95","11,479.30","","-0.76%"
"10/21/2021","11,668.30","11,802.90","11,821.75","11,565.65","","-0.58%"
"10/20/2021","11,735.80","11,970.75","11,973.40","11,639.00","","-2.04%"
"10/19/2021","11,979.90","12,313.15","12,338.50","11,928.50","","-1.96%"
"10/18/2021","12,218.85","12,222.60","12,303.70","12,188.80","","1.01%"
"10/14/2021","12,096.40","12,117.85","12,172.35","12,085.35","","0.62%"
"10/13/2021","12,021.60","11,937.30","12,048.45","11,925.60","","1.23%"
"10/12/2021","11,875.00","11,870.70","11,892.75","11,788.30","","0.33%"
"10/11/2021","11,835.95","11,819.65","11,878.10","11,771.20","","0.56%"
"10/08/2021","11,770.30","11,784.80","11,792.65","11,720.50","","0.49%"
"10/07/2021","11,712.45","11,603.85","11,725.90","11,601.95","","1.84%"
"10/06/2021","11,501.05","11,657.20","11,665.15","11,478.35","","-0.85%"
"10/05/2021","11,599.15","11,559.40","11,611.25","11,529.40","","0.45%"
"10/04/2021","11,547.25","11,440.35","11,554.75","11,428.40","","1.54%"
"10/01/2021","11,372.25","11,337.10","11,381.25","11,298.35","","0.10%"
"09/30/2021","11,361.35","11,348.40","11,392.60","11,336.15","","0.50%"
"09/29/2021","11,304.60","11,172.35","11,327.05","11,120.40","","0.85%"
"09/28/2021","11,209.05","11,324.25","11,326.45","11,132.80","","-0.65%"
"09/27/2021","11,282.30","11,343.60","11,352.65","11,220.35","","-0.10%"
"09/24/2021","11,293.15","11,434.40","11,451.70","11,261.35","","-0.68%"
"09/23/2021","11,370.60","11,315.45","11,388.80","11,313.10","","1.29%"
"09/22/2021","11,225.30","11,123.40","11,253.20","11,112.90","","1.43%"
"09/21/2021","11,067.15","11,025.85","11,082.85","10,864.10","","0.50%"
"09/20/2021","11,011.80","11,136.05","11,237.75","10,997.05","","-1.89%"
"09/17/2021","11,223.50","11,430.95","11,440.55","11,159.80","","-1.31%"
"09/16/2021","11,372.75","11,365.85","11,385.65","11,299.90","","0.39%"
"09/15/2021","11,328.95","11,262.30","11,336.80","11,248.95","","0.98%"
"09/14/2021","11,219.15","11,145.10","11,227.30","11,142.25","","1.23%"
"09/13/2021","11,082.75","11,035.05","11,091.35","11,001.95","","0.51%"
"09/09/2021","11,027.00","10,981.20","11,032.70","10,964.00","","0.34%"
"09/08/2021","10,990.15","10,973.45","11,019.05","10,920.55","","0.38%"
"09/07/2021","10,948.75","10,999.65","11,013.20","10,868.50","","-0.20%"
"09/06/2021","10,971.10","10,966.90","10,993.85","10,943.60","","0.46%"
"09/03/2021","10,920.75","10,932.20","10,959.15","10,870.90","","0.39%"
"09/02/2021","10,877.95","10,810.85","10,888.65","10,792.45","","0.81%"
"09/01/2021","10,790.80","10,787.85","10,818.10","10,716.00","","0.60%"
"08/31/2021","10,726.00","10,690.10","10,733.85","10,656.15","","0.66%"
"08/30/2021","10,655.60","10,516.20","10,664.40","10,511.65","","1.83%"
"08/27/2021","10,463.60","10,396.30","10,479.30","10,348.45","","0.95%"
"08/26/2021","10,365.15","10,383.25","10,422.55","10,334.75","","0.18%"
"08/25/2021","10,346.75","10,351.70","10,382.50","10,313.05","","0.41%"
"08/24/2021","10,304.40","10,221.25","10,310.55","10,198.05","","1.23%"
"08/23/2021","10,179.00","10,348.00","10,381.30","10,093.10","","-0.76%"
"08/20/2021","10,256.75","10,375.70","10,426.50","10,231.90","","-1.86%"
"08/18/2021","10,451.65","10,470.40","10,491.80","10,431.35","","0.19%"
"08/17/2021","10,432.15","10,401.20","10,449.45","10,350.00","","0.36%"
"08/16/2021","10,394.75","10,439.40","10,448.25","10,380.80","","-0.34%"
"08/13/2021","10,430.15","10,475.75","10,488.15","10,416.10","","-0.12%"
"08/12/2021","10,443.10","10,365.75","10,452.45","10,355.15","","1.03%"
"08/11/2021","10,336.30","10,393.00","10,416.45","10,135.65","","-0.42%"
"08/10/2021","10,379.65","10,534.10","10,550.05","10,301.15","","-1.13%"
"08/09/2021","10,498.40","10,587.60","10,601.35","10,442.00","","-0.65%"
"08/06/2021","10,567.40","10,589.10","10,626.70","10,557.95","","0.03%"
"08/05/2021","10,564.40","10,595.20","10,595.55","10,459.05","","0.03%"
"08/04/2021","10,561.70","10,713.35","10,722.35","10,541.55","","-0.98%"
"08/03/2021","10,666.15","10,679.10","10,684.00","10,639.40","","0.20%"
"08/02/2021","10,644.90","10,574.30","10,651.65","10,567.60","","1.32%"
"07/30/2021","10,506.15","10,444.85","10,549.85","10,426.75","","0.91%"
"07/29/2021","10,411.35","10,390.00","10,416.65","10,369.60","","0.74%"
"07/28/2021","10,335.35","10,399.60","10,404.30","10,217.40","","-0.39%"
"07/27/2021","10,376.15","10,467.30","10,505.75","10,339.95","","-0.45%"
"07/26/2021","10,423.15","10,441.40","10,482.75","10,389.60","","0.04%"
"07/23/2021","10,418.50","10,473.95","10,495.10","10,406.45","","0.13%"
"07/22/2021","10,404.70","10,363.05","10,418.40","10,358.90","","1.09%"
"07/20/2021","10,292.80","10,448.60","10,467.20","10,220.95","","-1.36%"
"07/19/2021","10,434.45","10,454.05","10,494.15","10,382.35","","-0.63%"
"07/16/2021","10,501.05","10,513.95","10,518.10","10,474.30","","0.27%"
"07/15/2021","10,472.30","10,469.30","10,483.00","10,457.20","","0.35%"
"07/14/2021","10,435.85","10,425.50","10,454.45","10,420.50","","0.33%"
"07/13/2021","10,401.20","10,429.55","10,432.40","10,377.80","","0.28%"
"07/12/2021","10,371.65","10,400.05","10,418.70","10,351.45","","0.41%"
"07/09/2021","10,329.35","10,289.00","10,339.00","10,259.30","","0.46%"
"07/08/2021","10,281.80","10,347.30","10,376.50","10,239.30","","-0.40%"
"07/07/2021","10,323.60","10,279.00","10,335.15","10,255.80","","0.47%"
"07/06/2021","10,275.45","10,282.85","10,353.15","10,254.10","","0.09%"
"07/05/2021","10,266.55","10,269.75","10,279.10","10,250.75","","0.41%"
"07/02/2021","10,224.15","10,184.70","10,230.10","10,169.00","","0.63%"
"07/01/2021","10,160.45","10,204.90","10,206.25","10,147.40","","-0.21%"
"06/30/2021","10,182.05","10,180.30","10,209.70","10,163.85","","0.37%"
"06/29/2021","10,144.60","10,197.05","10,224.40","10,123.35","","-0.42%"
"06/28/2021","10,187.75","10,182.75","10,199.35","10,153.30","","0.50%"
"06/25/2021","10,137.30","10,087.85","10,149.85","10,073.90","","0.90%"
"06/24/2021","10,047.15","10,094.70","10,105.70","10,020.15","","-0.24%"
"06/23/2021","10,071.65","10,149.50","10,154.55","10,063.10","","-0.13%"
"06/22/2021","10,084.45","10,146.05","10,169.05","10,071.15","","0.17%"
"06/21/2021","10,067.80","9,875.25","10,074.75","9,842.65","","0.63%"
"06/18/2021","10,004.40","10,130.30","10,142.65","9,792.25","","-0.91%"
"06/17/2021","10,096.00","10,125.65","10,234.40","10,065.55","","-1.03%"
"06/16/2021","10,200.75","10,295.25","10,307.00","10,177.85","","-0.89%"
"06/15/2021","10,292.10","10,264.80","10,316.30","10,253.95","","0.57%"
"06/14/2021","10,233.45","10,259.70","10,259.80","10,021.10","","-0.28%"
"06/11/2021","10,262.40","10,300.95","10,315.55","10,220.70","","0.25%"
"06/10/2021","10,236.95","10,165.45","10,244.45","10,157.45","","1.47%"
"06/09/2021","10,088.95","10,218.50","10,279.05","10,037.90","","-0.72%"
"06/08/2021","10,162.60","10,141.20","10,180.15","10,053.95","","0.64%"
"06/07/2021","10,097.95","10,044.80","10,111.20","10,021.85","","1.24%"
"06/04/2021","9,974.00","9,949.65","9,987.45","9,919.80","","0.67%"
"06/03/2021","9,907.55","9,880.85","9,925.45","9,872.90","","0.87%"
"06/02/2021","9,822.00","9,703.70","9,832.80","9,699.80","","1.29%"
"06/01/2021","9,696.50","9,761.80","9,772.85","9,647.05","","-0.19%"
"05/31/2021","9,714.95","9,710.75","9,741.60","9,657.80","","0.41%"
"05/28/2021","9,675.45","9,723.80","9,741.85","9,664.15","","-0.08%"
"05/27/2021","9,683.05","9,664.00","9,698.05","9,623.60","","0.54%"
"05/26/2021","9,631.25","9,660.55","9,678.05","9,614.85","","0.16%"
"05/25/2021","9,616.00","9,682.40","9,693.15","9,589.05","","-0.06%"
"05/24/2021","9,621.35","9,617.65","9,646.20","9,559.25","","0.73%"
"05/21/2021","9,551.50","9,553.95","9,578.40","9,511.55","","0.73%"
"05/20/2021","9,482.00","9,531.15","9,548.90","9,445.65","","-0.14%"
"05/19/2021","9,495.00","9,496.85","9,547.40","9,480.20","","0.00%"
"05/18/2021","9,494.85","9,429.85","9,510.70","9,426.05","","1.65%"
"05/17/2021","9,340.60","9,254.45","9,351.10","9,202.80","","1.66%"
"05/14/2021","9,188.35","9,386.00","9,391.80","9,158.55","","-1.45%"
"05/12/2021","9,323.95","9,414.95","9,438.95","9,292.35","","-0.64%"
"05/11/2021","9,384.05","9,253.75","9,398.40","9,228.25","","0.81%"
"05/10/2021","9,308.20","9,306.60","9,333.15","9,292.70","","0.63%"
"05/07/2021","9,249.65","9,325.70","9,336.90","9,238.20","","-0.33%"
"05/06/2021","9,280.05","9,269.75","9,289.30","9,198.50","","0.71%"
"05/05/2021","9,214.80","9,217.45","9,233.10","9,154.70","","0.84%"
"05/04/2021","9,137.85","9,241.70","9,296.00","9,120.35","","-0.31%"
"05/03/2021","9,165.90","9,080.50","9,179.35","9,048.85","","0.41%"
"04/30/2021","9,128.70","9,113.55","9,203.90","9,090.65","","-0.43%"
"04/29/2021","9,168.30","9,261.90","9,282.30","9,141.25","","-0.23%"
"04/28/2021","9,189.30","9,155.10","9,201.45","9,141.20","","1.06%"
"04/27/2021","9,092.85","8,998.35","9,103.80","8,994.20","","1.45%"
"04/26/2021","8,963.15","8,957.75","8,991.00","8,945.25","","0.79%"
"04/23/2021","8,892.85","8,866.90","8,966.50","8,840.40","","0.33%"
"04/22/2021","8,863.70","8,781.10","8,880.35","8,767.60","","0.40%"
"04/20/2021","8,828.40","8,901.85","8,957.50","8,781.30","","0.22%"
"04/19/2021","8,808.85","8,767.80","8,835.25","8,647.50","","-1.93%"
"04/16/2021","8,982.10","8,918.55","9,022.55","8,896.95","","1.03%"
"04/15/2021","8,890.30","8,861.35","8,926.90","8,777.60","","0.03%"
"04/13/2021","8,887.35","8,799.10","8,923.80","8,763.05","","1.43%"
"04/12/2021","8,762.30","9,103.10","9,104.45","8,695.90","","-5.18%"
"04/09/2021","9,240.75","9,242.00","9,298.95","9,213.30","","0.15%"
"04/08/2021","9,226.95","9,223.50","9,281.05","9,202.15","","0.60%"
"04/07/2021","9,171.85","9,090.65","9,188.05","9,075.90","","1.21%"
"04/06/2021","9,062.00","9,050.25","9,097.15","8,975.25","","0.64%"
"04/05/2021","9,004.60","9,123.60","9,123.70","8,879.55","","-1.37%"
"04/01/2021","9,129.65","9,049.65","9,144.65","9,025.05","","1.57%"
"03/31/2021","8,988.90","8,962.85","8,997.10","8,922.75","","0.39%"
"03/30/2021","8,954.05","8,897.50","8,982.10","8,837.85","","1.72%"
"03/26/2021","8,802.25","8,759.90","8,829.20","8,739.25","","1.53%"
"03/25/2021","8,669.85","8,851.60","8,858.35","8,586.90","","-1.80%"
"03/24/2021","8,828.45","8,970.45","9,019.55","8,809.80","","-1.81%"
"03/23/2021","8,991.30","8,969.15","9,015.45","8,952.60","","0.70%"
"03/22/2021","8,929.00","8,871.50","8,945.55","8,834.50","","0.81%"
"03/19/2021","8,857.30","8,719.45","8,871.50","8,543.75","","0.84%"
"03/18/2021","8,783.10","8,977.60","9,026.25","8,712.70","","-1.40%"
"03/17/2021","8,907.45","9,124.80","9,136.10","8,889.15","","-2.22%"
"03/16/2021","9,109.30","9,115.20","9,135.60","9,074.70","","0.30%"
"03/15/2021","9,081.95","9,190.40","9,193.50","8,989.05","","-0.68%"
"03/12/2021","9,144.40","9,242.50","9,264.60","9,099.55","","-0.27%"
"03/10/2021","9,169.25","9,171.35","9,195.45","9,124.80","","0.75%"
"03/09/2021","9,100.55","9,190.85","9,213.50","9,032.85","","-0.37%"
"03/08/2021","9,134.40","9,179.80","9,217.45","9,121.45","","0.37%"
"03/05/2021","9,100.75","9,268.30","9,296.85","9,056.35","","-1.94%"
"03/04/2021","9,281.25","9,158.25","9,316.85","9,130.90","","0.49%"
"03/03/2021","9,235.70","9,167.60","9,241.35","9,163.45","","1.59%"
"03/02/2021","9,091.00","9,021.20","9,105.65","8,993.10","","1.57%"
"03/01/2021","8,950.15","8,893.10","8,963.40","8,858.65","","1.52%"
"02/26/2021","8,816.05","8,810.00","8,907.10","8,733.85","","-1.22%"
"02/25/2021","8,925.25","8,878.05","8,932.65","8,869.95","","1.42%"
"02/24/2021","8,800.25","8,766.00","8,810.75","8,703.65","","0.97%"
"02/23/2021","8,715.85","8,674.40","8,735.95","8,606.40","","0.97%"
"02/22/2021","8,632.05","8,764.55","8,789.05","8,591.30","","-1.21%"
"02/19/2021","8,737.65","8,851.45","8,875.25","8,649.60","","-1.34%"
"02/18/2021","8,856.65","8,857.15","8,910.80","8,829.35","","0.42%"
"02/17/2021","8,819.95","8,799.30","8,854.80","8,786.45","","0.29%"
"02/16/2021","8,794.30","8,780.60","8,821.65","8,732.55","","0.52%"
"02/15/2021","8,748.80","8,695.80","8,769.15","8,674.20","","1.19%"
"02/12/2021","8,646.00","8,663.70","8,690.40","8,597.55","","-0.11%"
"02/11/2021","8,655.30","8,632.25","8,677.45","8,619.65","","0.18%"
"02/10/2021","8,639.85","8,613.75","8,653.50","8,553.75","","0.70%"
"02/09/2021","8,579.85","8,619.85","8,635.55","8,549.85","","0.04%"
"02/08/2021","8,576.10","8,520.30","8,593.15","8,518.45","","1.51%"
"02/05/2021","8,448.35","8,585.95","8,613.00","8,418.90","","-0.91%"
"02/04/2021","8,525.95","8,440.30","8,536.65","8,401.30","","1.26%"
"02/03/2021","8,420.20","8,368.40","8,467.10","8,300.15","","1.39%"
"02/02/2021","8,305.10","8,194.15","8,321.40","8,188.95","","2.30%"
"02/01/2021","8,118.05","7,933.30","8,126.15","7,840.25","","2.98%"
"01/29/2021","7,883.40","7,980.70","8,019.05","7,858.80","","-0.22%"
"01/28/2021","7,900.75","7,852.65","7,963.65","7,845.50","","-0.61%"
"01/27/2021","7,948.90","8,061.30","8,061.30","7,926.40","","-1.43%"
"01/25/2021","8,064.30","8,244.50","8,271.40","7,998.60","","-1.07%"
"01/22/2021","8,151.20","8,272.30","8,313.55","8,120.45","","-1.26%"
"01/21/2021","8,255.00","8,403.10","8,426.50","8,223.85","","-1.04%"
"01/20/2021","8,341.65","8,286.85","8,347.50","8,265.05","","0.91%"
"01/19/2021","8,266.15","8,140.65","8,274.60","8,139.75","","2.15%"
"01/18/2021","8,091.95","8,251.70","8,259.45","8,017.60","","-1.88%"
"01/15/2021","8,246.85","8,352.20","8,377.60","8,177.40","","-1.06%"
"01/14/2021","8,335.15","8,349.35","8,371.60","8,289.80","","0.08%"
"01/13/2021","8,328.30","8,421.75","8,446.60","8,227.65","","-0.52%"
"01/12/2021","8,371.95","8,327.45","8,405.75","8,299.50","","0.47%"
"01/11/2021","8,332.70","8,404.65","8,411.60","8,273.50","","-0.20%"
"01/08/2021","8,349.10","8,335.70","8,367.90","8,308.60","","1.03%"
"01/07/2021","8,264.00","8,237.10","8,298.80","8,226.15","","1.27%"
"01/06/2021","8,160.60","8,166.30","8,215.20","8,075.30","","0.36%"
"01/05/2021","8,131.15","8,038.75","8,140.55","8,002.60","","0.78%"
"01/04/2021","8,068.05","8,017.55","8,075.75","7,958.90","","1.44%"
"01/01/2021","7,953.30","7,877.85","7,967.60","7,876.30","","1.15%"
"12/31/2020","7,862.90","7,844.80","7,878.80","7,828.70","","0.38%"
"12/30/2020","7,833.20","7,833.90","7,841.60","7,756.35","","0.34%"
"12/29/2020","7,806.95","7,856.75","7,869.45","7,766.35","","-0.09%"
"12/28/2020","7,813.85","7,789.35","7,826.40","7,778.30","","1.04%"
"12/24/2020","7,733.60","7,761.50","7,793.55","7,710.45","","0.28%"
"12/23/2020","7,711.85","7,566.30","7,722.40","7,553.60","","2.30%"
"12/22/2020","7,538.50","7,465.75","7,565.45","7,264.35","","0.62%"
"12/21/2020","7,492.05","7,812.40","7,823.65","7,359.55","","-4.34%"
"12/18/2020","7,831.75","7,859.15","7,873.25","7,753.00","","-0.15%"
"12/17/2020","7,843.30","7,873.95","7,914.15","7,822.75","","-0.20%"
"12/16/2020","7,858.70","7,812.25","7,865.80","7,811.30","","1.12%"
"12/15/2020","7,771.35","7,751.50","7,778.40","7,689.65","","0.29%"
"12/14/2020","7,749.10","7,746.40","7,762.60","7,721.25","","0.57%"
"12/11/2020","7,705.05","7,713.95","7,753.60","7,656.30","","0.22%"
"12/10/2020","7,688.15","7,747.00","7,747.40","7,628.15","","-0.73%"
"12/09/2020","7,745.05","7,757.15","7,775.90","7,731.45","","0.56%"
"12/08/2020","7,701.55","7,768.20","7,779.35","7,636.35","","-0.07%"
"12/07/2020","7,706.60","7,651.85","7,712.70","7,650.35","","1.06%"
"12/04/2020","7,625.90","7,638.05","7,667.05","7,554.35","","0.37%"
"12/03/2020","7,597.80","7,614.40","7,629.50","7,584.35","","0.41%"
"12/02/2020","7,566.80","7,553.90","7,572.90","7,497.25","","0.60%"
"12/01/2020","7,521.30","7,524.25","7,529.55","7,481.10","","0.88%"
"11/27/2020","7,455.60","7,317.65","7,477.90","7,316.95","","2.44%"
"11/26/2020","7,278.15","7,256.75","7,286.25","7,193.30","","0.70%"
"11/25/2020","7,227.55","7,382.00","7,387.15","7,215.25","","-1.53%"
