"Date","Price","Open","High","Low","Vol.","Change %"
"17-12-2007","7,014.87","7,014.87","7,014.87","7,014.87","","-4.48%"
"14-12-2007","7,343.61","7,343.61","7,343.61","7,343.61","","-0.17%"
"13-12-2007","7,356.20","7,356.20","7,356.20","7,356.20","","-1.64%"
"12-12-2007","7,479.08","7,479.08","7,479.08","7,479.08","","1.02%"
"11-12-2007","7,403.77","7,403.77","7,403.77","7,403.77","","2.29%"
"10-12-2007","7,237.85","7,237.85","7,237.85","7,237.85","","-0.23%"
"07-12-2007","7,254.45","7,254.45","7,254.45","7,254.45","","0.33%"
"06-12-2007","7,230.63","7,230.63","7,230.63","7,230.63","","0.25%"
"05-12-2007","7,212.82","7,212.82","7,212.82","7,212.82","","1.39%"
"04-12-2007","7,113.64","7,113.64","7,113.64","7,113.64","","-0.11%"
"03-12-2007","7,121.74","7,121.74","7,121.74","7,121.74","","1.77%"
"30-11-2007","6,997.60","6,997.60","6,997.60","6,997.60","","2.28%"
"29-11-2007","6,841.75","6,841.75","6,841.75","6,841.75","","0.30%"
"28-11-2007","6,821.04","6,821.04","6,821.04","6,821.04","","-1.41%"
"27-11-2007","6,918.92","6,918.92","6,918.92","6,918.92","","-0.58%"
"26-11-2007","6,959.61","6,959.61","6,959.61","6,959.61","","2.19%"
"23-11-2007","6,810.16","6,810.16","6,810.16","6,810.16","","1.62%"
"22-11-2007","6,701.81","6,701.81","6,701.81","6,701.81","","-0.75%"
"21-11-2007","6,752.41","6,752.41","6,752.41","6,752.41","","-3.80%"
"20-11-2007","7,019.36","7,019.36","7,019.36","7,019.36","","-2.15%"
"19-11-2007","7,173.27","7,173.27","7,173.27","7,173.27","","0.01%"
"16-11-2007","7,172.31","7,172.31","7,172.31","7,172.31","","-0.09%"
"15-11-2007","7,178.71","7,178.71","7,178.71","7,178.71","","-0.43%"
"14-11-2007","7,209.99","7,209.99","7,209.99","7,209.99","","4.26%"
"13-11-2007","6,915.56","6,915.56","6,915.56","6,915.56","","1.39%"
"12-11-2007","6,820.50","6,820.50","6,820.50","6,820.50","","-0.81%"
"09-11-2007","6,876.51","6,876.51","6,876.51","6,876.51","","-0.62%"
"08-11-2007","6,919.65","6,919.65","6,919.65","6,919.65","","-1.45%"
"07-11-2007","7,021.12","7,021.12","7,021.12","7,021.12","","-0.05%"
"06-11-2007","7,024.91","7,024.91","7,024.91","7,024.91","","-1.04%"
"05-11-2007","7,098.67","7,098.67","7,098.67","7,098.67","","-1.43%"
"02-11-2007","7,202.01","7,202.01","7,202.01","7,202.01","","1.12%"
"01-11-2007","7,121.96","7,121.96","7,121.96","7,121.96","","-0.58%"
"31-10-2007","7,163.30","7,163.30","7,163.30","7,163.30","","0.54%"
"30-10-2007","7,124.58","7,124.58","7,124.58","7,124.58","","-0.63%"
"29-10-2007","7,169.67","7,169.67","7,169.67","7,169.67","","3.57%"
"26-10-2007","6,922.50","6,922.50","6,922.50","6,922.50","","2.39%"
"25-10-2007","6,760.63","6,760.63","6,760.63","6,760.63","","1.33%"
"24-10-2007","6,671.70","6,671.70","6,671.70","6,671.70","","0.41%"
"23-10-2007","6,644.48","6,644.48","6,644.48","6,644.48","","5.59%"
"22-10-2007","6,292.55","6,292.55","6,292.55","6,292.55","","-0.59%"
"19-10-2007","6,330.03","6,330.03","6,330.03","6,330.03","","-6.18%"
"18-10-2007","6,746.99","6,746.99","6,746.99","6,746.99","","0.00%"
"17-10-2007","6,746.99","6,746.99","6,746.99","6,746.99","","-1.92%"
"16-10-2007","6,878.92","6,878.92","6,878.92","6,878.92","","-0.04%"
"15-10-2007","6,881.82","6,881.82","6,881.82","6,881.82","","4.46%"
"12-10-2007","6,587.90","6,587.90","6,587.90","6,587.90","","-1.75%"
"11-10-2007","6,705.13","6,705.13","6,705.13","6,705.13","","1.53%"
"10-10-2007","6,603.91","6,603.91","6,603.91","6,603.91","","2.14%"
"09-10-2007","6,465.33","6,465.33","6,465.33","6,465.33","","4.76%"
"08-10-2007","6,171.46","6,171.46","6,171.46","6,171.46","","-1.94%"
"05-10-2007","6,293.71","6,293.71","6,293.71","6,293.71","","-0.48%"
"04-10-2007","6,323.99","6,323.99","6,323.99","6,323.99","","0.00%"
"03-10-2007","6,323.99","6,323.99","6,323.99","6,323.99","","2.80%"
"01-10-2007","6,151.88","6,151.88","6,151.88","6,151.88","","0.95%"
"28-09-2007","6,094.11","6,094.11","6,094.11","6,094.11","","0.42%"
"27-09-2007","6,068.83","6,068.83","6,068.83","6,068.83","","1.22%"
"26-09-2007","5,995.94","5,995.94","5,995.94","5,995.94","","0.03%"
"25-09-2007","5,993.99","5,993.99","5,993.99","5,993.99","","0.13%"
"24-09-2007","5,985.91","5,985.91","5,985.91","5,985.91","","1.96%"
"21-09-2007","5,871.00","5,871.00","5,871.00","5,871.00","","1.90%"
"20-09-2007","5,761.77","5,761.77","5,761.77","5,761.77","","0.32%"
"19-09-2007","5,743.32","5,743.32","5,743.32","5,743.32","","4.10%"
"18-09-2007","5,517.33","5,517.33","5,517.33","5,517.33","","1.15%"
"17-09-2007","5,454.74","5,454.74","5,454.74","5,454.74","","-0.52%"
"14-09-2007","5,483.09","5,483.09","5,483.09","5,483.09","","-0.24%"
"13-09-2007","5,496.07","5,496.07","5,496.07","5,496.07","","0.71%"
"12-09-2007","5,457.12","5,457.12","5,457.12","5,457.12","","0.00%"
"11-09-2007","5,457.35","5,457.35","5,457.35","5,457.35","","-0.24%"
"10-09-2007","5,470.46","5,470.46","5,470.46","5,470.46","","0.06%"
"07-09-2007","5,467.13","5,467.13","5,467.13","5,467.13","","-0.20%"
"06-09-2007","5,478.17","5,478.17","5,478.17","5,478.17","","0.95%"
"05-09-2007","5,426.37","5,426.37","5,426.37","5,426.37","","-0.08%"
"04-09-2007","5,430.49","5,430.49","5,430.49","5,430.49","","0.11%"
"03-09-2007","5,424.33","5,424.33","5,424.33","5,424.33","","0.24%"
"31-08-2007","5,411.29","5,411.29","5,411.29","5,411.29","","1.17%"
"30-08-2007","5,348.64","5,348.64","5,348.64","5,348.64","","2.13%"
"29-08-2007","5,237.01","5,237.01","5,237.01","5,237.01","","0.00%"
"28-08-2007","5,237.01","5,237.01","5,237.01","5,237.01","","0.42%"
"27-08-2007","5,215.11","5,215.11","5,215.11","5,215.11","","2.68%"
"24-08-2007","5,078.77","5,078.77","5,078.77","5,078.77","","1.83%"
"23-08-2007","4,987.63","4,987.63","4,987.63","4,987.63","","-0.91%"
"22-08-2007","5,033.64","5,033.64","5,033.64","5,033.64","","1.93%"
"21-08-2007","4,938.51","4,938.51","4,938.51","4,938.51","","-3.19%"
"20-08-2007","5,101.10","5,101.10","5,101.10","5,101.10","","0.74%"
"17-08-2007","5,063.42","5,063.42","5,063.42","5,063.42","","-4.45%"
"16-08-2007","5,299.34","5,299.34","5,299.34","5,299.34","","0.00%"
"14-08-2007","5,299.34","5,299.34","5,299.34","5,299.34","","0.93%"
"13-08-2007","5,250.51","5,250.51","5,250.51","5,250.51","","-1.59%"
"10-08-2007","5,335.14","5,335.14","5,335.14","5,335.14","","-1.32%"
"09-08-2007","5,406.51","5,406.51","5,406.51","5,406.51","","0.00%"
"08-08-2007","5,406.51","5,406.51","5,406.51","5,406.51","","2.46%"
"07-08-2007","5,276.76","5,276.76","5,276.76","5,276.76","","0.41%"
"06-08-2007","5,255.08","5,255.08","5,255.08","5,255.08","","-1.41%"
"03-08-2007","5,330.23","5,330.23","5,330.23","5,330.23","","1.05%"
"02-08-2007","5,274.76","5,274.76","5,274.76","5,274.76","","0.25%"
"01-08-2007","5,261.69","5,261.69","5,261.69","5,261.69","","-4.04%"
"31-07-2007","5,483.25","5,483.25","5,483.25","5,483.25","","2.00%"
"30-07-2007","5,375.74","5,375.74","5,375.74","5,375.74","","-0.12%"
"27-07-2007","5,381.97","5,381.97","5,381.97","5,381.97","","-3.77%"
"26-07-2007","5,592.81","5,592.81","5,592.81","5,592.81","","0.68%"
"25-07-2007","5,555.16","5,555.16","5,555.16","5,555.16","","-0.69%"
"24-07-2007","5,593.96","5,593.96","5,593.96","5,593.96","","0.03%"
"23-07-2007","5,592.26","5,592.26","5,592.26","5,592.26","","1.17%"
"20-07-2007","5,527.74","5,527.74","5,527.74","5,527.74","","0.09%"
"19-07-2007","5,522.95","5,522.95","5,522.95","5,522.95","","1.39%"
"18-07-2007","5,447.23","5,447.23","5,447.23","5,447.23","","0.06%"
"17-07-2007","5,443.84","5,443.84","5,443.84","5,443.84","","-0.33%"
"16-07-2007","5,462.01","5,462.01","5,462.01","5,462.01","","0.21%"
"13-07-2007","5,450.57","5,450.57","5,450.57","5,450.57","","1.32%"
"12-07-2007","5,379.66","5,379.66","5,379.66","5,379.66","","1.34%"
"11-07-2007","5,308.27","5,308.27","5,308.27","5,308.27","","-0.43%"
"10-07-2007","5,331.14","5,331.14","5,331.14","5,331.14","","-0.29%"
"09-07-2007","5,346.64","5,346.64","5,346.64","5,346.64","","0.79%"
"06-07-2007","5,304.84","5,304.84","5,304.84","5,304.84","","0.71%"
"05-07-2007","5,267.33","5,267.33","5,267.33","5,267.33","","-0.12%"
"04-07-2007","5,273.42","5,273.42","5,273.42","5,273.42","","0.04%"
"03-07-2007","5,271.30","5,271.30","5,271.30","5,271.30","","1.02%"
"02-07-2007","5,218.32","5,218.32","5,218.32","5,218.32","","-0.11%"
"29-06-2007","5,223.82","5,223.82","5,223.82","5,223.82","","0.85%"
"28-06-2007","5,179.91","5,179.91","5,179.91","5,179.91","","0.45%"
"27-06-2007","5,156.77","5,156.77","5,156.77","5,156.77","","-0.51%"
"26-06-2007","5,183.07","5,183.07","5,183.07","5,183.07","","0.62%"
"25-06-2007","5,151.26","5,151.26","5,151.26","5,151.26","","0.17%"
"22-06-2007","5,142.38","5,142.38","5,142.38","5,142.38","","-0.36%"
"21-06-2007","5,160.94","5,160.94","5,160.94","5,160.94","","0.44%"
"20-06-2007","5,138.26","5,138.26","5,138.26","5,138.26","","0.82%"
"19-06-2007","5,096.72","5,096.72","5,096.72","5,096.72","","1.62%"
"18-06-2007","5,015.45","5,015.45","5,015.45","5,015.45","","-0.58%"
"15-06-2007","5,044.90","5,044.90","5,044.90","5,044.90","","0.05%"
"14-06-2007","5,042.38","5,042.38","5,042.38","5,042.38","","1.42%"
"13-06-2007","4,971.76","4,971.76","4,971.76","4,971.76","","-0.99%"
"12-06-2007","5,021.28","5,021.28","5,021.28","5,021.28","","0.25%"
"11-06-2007","5,008.59","5,008.59","5,008.59","5,008.59","","0.01%"
"08-06-2007","5,007.87","5,007.87","5,007.87","5,007.87","","-0.79%"
"07-06-2007","5,047.71","5,047.71","5,047.71","5,047.71","","-0.44%"
"06-06-2007","5,069.99","5,069.99","5,069.99","5,069.99","","-2.00%"
"05-06-2007","5,173.61","5,173.61","5,173.61","5,173.61","","0.41%"
"04-06-2007","5,152.36","5,152.36","5,152.36","5,152.36","","-0.70%"
"01-06-2007","5,188.58","5,188.58","5,188.58","5,188.58","","0.05%"
"31-05-2007","5,185.95","5,185.95","5,185.95","5,185.95","","1.09%"
"30-05-2007","5,130.23","5,130.23","5,130.23","5,130.23","","-1.02%"
"29-05-2007","5,182.87","5,182.87","5,182.87","5,182.87","","0.86%"
"28-05-2007","5,138.56","5,138.56","5,138.56","5,138.56","","0.20%"
"25-05-2007","5,128.42","5,128.42","5,128.42","5,128.42","","1.03%"
"24-05-2007","5,076.21","5,076.21","5,076.21","5,076.21","","-0.97%"
"23-05-2007","5,126.07","5,126.07","5,126.07","5,126.07","","-0.75%"
"22-05-2007","5,164.58","5,164.58","5,164.58","5,164.58","","0.40%"
